,Unnamed: 0,address,city,in_stable,latitude,longitude,name,state,uuid,zip,status
1043,1043,"Santa Fe Springs, CA",Santa Fe Springs,0.0,,,Janus Et Cie,CA,c074291d-8490-4589-a94e-d1134e5328c5,90670.0,edge
1044,1044,190 Avenue 64,Pasadena,1.0,,,Adam Z Rose & Associates,CA,d3b9bb62-af4b-4789-b228-c3e8cbde40cf,91105.0,stable
1045,1045,10117 Mountair Ave,Tujunga,1.0,,,Expanded Apps,CA,d961a957-8349-47c8-8f14-fd084eada7e8,91042.0,stable
1046,1046,20151 Bahama St,Chatsworth,1.0,,,Future Alloys,CA,00ca5008-13e3-453d-9476-aef85e9a5759,91311.0,stable
1047,1047,12471 Washington Blvd,Whittier,1.0,,,Rippy Fred R,CA,29fa7941-b2fc-42f8-9d4a-707527f574ce,90602.0,stable
1048,1048,10601 Virginia Ave,Culver City,1.0,,,Laragen,CA,42a34fd0-6670-4a9e-af9f-e7103b28a7bf,90232.0,stable
1049,1049,556 N Diamond Bar Blvd,Diamond Bar,1.0,,,Paa Food Company,CA,59abd7a1-7f2e-4044-a5a9-10ae789bd1d9,91765.0,stable
1050,1050,12711 Ventura Blvd,Studio City,1.0,,,Fiona Hutton & Associates,CA,7d3232be-d1d8-4ebe-a7f6-2b18c3c9af21,91604.0,stable
1051,1051,5609 Yolanda Ave,Tarzana,0.0,,,Technical Globe Co.,CA,8f16262e-6595-402f-9651-c659b5f018dd,91357.0,edge
1052,1052,38434 9th St E,Palmdale,1.0,,,Arta Construction Company,CA,a06a138a-d840-4418-a3b7-6f33e63f252b,93550.0,stable
1053,1053,300 Dalkeith Ave,Los Angeles,1.0,,,Michelle B Tan,CA,ac7f0540-f345-449e-9c53-81dbe57db44a,90049.0,stable
1054,1054,44 La Porte St,Arcadia,1.0,,,Danco Metal Surfacing,CA,bac55af1-23fc-4c19-8c38-3fc7cafe5e3e,91006.0,stable
1055,1055,2925 California St,Torrance,0.0,,,Indizen Optical Technologies of America,CA,e36e40c4-5732-4407-8088-a2478ec7d514,90503.0,edge
1056,1056,19800 Hawthorne Blvd,Torrance,0.0,,,Sam Ash California Megastores,CA,e73b8658-ba24-479c-ac64-ec6d2fd15e82,90503.0,edge
1057,1057,811 Wilshire Blvd,Los Angeles,1.0,,,Alliance Imaging,CA,f52dd4c5-b331-45ab-a18e-35531783a486,90017.0,stable
1058,1058,2107 Border Ave,Torrance,1.0,,,Pacific Combustion Eng Co.,CA,1fe1d167-e00e-4427-9952-82b07318b5ed,90501.0,stable
1059,1059,215 N Marengo Ave,Pasadena,0.0,,,Asolva,CA,2e077a3d-feda-4393-bd8d-d75ded1795d0,91101.0,edge
1060,1060,1800 Century Park E,Los Angeles,1.0,,,Harrson Chevalier,CA,57aba726-43a8-49dc-8a22-85bb4cec5afa,90067.0,stable
1061,1061,1847 N Keystone St,Burbank,1.0,,,Kastle Aviation,CA,5e1e4bbd-fcba-44d2-bec4-55a901b16084,91504.0,stable
1062,1062,1345 W 166th St,Gardena,1.0,,,Heinz Engineering,CA,80e39252-2830-44e4-a1ff-e9d7efb9f377,90247.0,stable
1063,1063,26335 Emerald Dove Dr,Valencia,1.0,,,Dvbe Low Voltage Systems,CA,8bf135e9-21d2-4d09-ac0b-80613a129c82,91355.0,stable
1064,1064,2435 Lemon Ave,Signal Hill,1.0,,,Traffic Management,CA,9fc4d9f5-8c81-4dab-aab3-994324efec6e,90755.0,stable
1065,1065,,,,,,,,a491d427-b021-4b33-8394-c586560249f0,,
1066,1066,535 Old Mill Rd,San Marino,1.0,,,Nabla Zero Labs,CA,c96ef364-d9f8-4151-8331-1b25c75a757b,91108.0,stable
1067,1067,15720 Ventura Blvd,Encino,1.0,,,N A Cohen Group,CA,d1738d88-38f0-4cd7-8577-15a4afeb4b84,91436.0,stable
1068,1068,1815 Glendon Ave,Los Angeles,0.0,,,Ariana Commerce Corporation,CA,e78a86f3-1aa0-4580-aacb-18ec30e969a8,90025.0,edge
1069,1069,409 N Pacific Coast Hwy,Redondo Beach,0.0,,,Cnc Environmental,CA,12217ba8-f7fa-4b9c-b598-2760d9d9db58,90277.0,edge
1070,1070,410 Grand Cypress Ave,Palmdale,1.0,,,American Data Plates,CA,2e74fec9-1abd-4c4a-a357-5aa73d287ab1,93551.0,stable
1071,1071,23501 Cinema Dr,Santa Clarita,1.0,,,Kinetix Advanced Physical Therapy,CA,30846bd5-d79b-4514-8437-c64d4a49f885,91355.0,stable
1072,1072,2615 Pellissier Pl,City Of Industry,1.0,,,Yale-Chase Materials Handling,CA,40319a94-8ec3-400d-9b1c-5f4357f811ca,90601.0,stable
1073,1073,16412 Berwyn Rd,Cerritos,1.0,,,Socket Source,CA,4568a022-507f-412d-9f05-5e7e3ac25d2d,90703.0,stable
1074,1074,1507 7th St,Santa Monica,1.0,,,Three Squares International,CA,4704ddb9-8ba2-4482-8484-353d94ae278b,90401.0,stable
1075,1075,15021 Ventura Blvd,Sherman Oaks,1.0,,,Digital Synergy Consulting,CA,4935637e-2f1f-4ec0-86c5-aa9d2312c1aa,91403.0,stable
1076,1076,28231 Avenue Crocker,Valencia,1.0,,,F O Engineering,CA,85b854eb-dbb0-4d08-97b2-8ab2e3abef90,91355.0,stable
1077,1077,14565 Valley View Ave,Santa Fe Springs,0.0,,,Sanberg-Otie Jv,CA,9799b780-3c29-4253-a445-751d9cb5fa00,90670.0,edge
1078,1078,1000 E Victoria St,Carson,0.0,,,CSUDH Entrepreneurship Certificate,CA,cbb5ef79-9314-4898-a4a5-10dc90d24b9b,90747.0,edge
1079,1079,207 N Goode Ave,Glendale,1.0,,,Avery Dennison Corporation,CA,d945c57d-4f23-4eb2-88d8-e232c533933a,91203.0,stable
1080,1080,441 W Victoria St,Carson,0.0,,,Centron Industries,CA,0a82a6ec-f3eb-4a9f-974c-037f5617a785,90746.0,edge
1081,1081,853 Meridian St,Duarte,1.0,,,Aero-Craft Fasteners,CA,0f238983-522e-41c3-aa61-dd4c65afc6af,91010.0,stable
1082,1082,2680 Pomona Blvd,Pomona,1.0,,,Al-Con,CA,167fc43b-e190-4827-8ffa-5264702c3ff5,91768.0,stable
1083,1083,35 Hugus Aly,Pasadena,1.0,,,Jce Structural Engineering Group,CA,16d9168b-37cf-4c51-ab0c-36723c1ef20f,91103.0,stable
1084,1084,13250 Paxton St,Pacoima,1.0,,,Cabrac,CA,18dcf39f-35a7-4766-8f5e-43e7ca4bebdb,91331.0,stable
1085,1085,11915 Vose St,North Hollywood,1.0,,,Hollywood Manufacturing,CA,3bfcefac-6e1e-415f-96f1-dd95f817a72e,91605.0,stable
1086,1086,3658 W 62nd St,Los Angeles,1.0,,,Task At Hand,CA,52c7b2fa-1871-44c1-8226-f6345490ae2a,90043.0,stable
1087,1087,17969 Railroad St,City Of Industry,1.0,,,Reuland Electric Co.,CA,a59038ce-ba78-4df9-87b8-a0605913b0c1,91748.0,stable
1088,1088,23852 Madison St,Torrance,1.0,,,Measurement Analysis,CA,b219e28e-7713-405a-91f3-429027948006,90505.0,stable
1089,1089,14425 Joanbridge St,Baldwin Park,1.0,,,Chumo Construction,CA,ba7c8c50-667f-417a-9538-39a0e8837903,91706.0,stable
1090,1090,2008 Canal Ave,Long Beach,1.0,,,"Walter Thomas & Associates, Inc.",CA,08acc989-f3fa-40c4-b342-a48cd79f21c4,90810.0,stable
1091,1091,20705 S Western Ave,Torrance,1.0,,,Hope International Home Care,CA,2af326d2-2a3f-4470-9925-9e70ce05ab53,90501.0,stable
1092,1092,11652 Porter Valley Dr,Northridge,0.0,,,Topcone,CA,3d020b78-b3b0-4b79-a145-74ca7241274d,91326.0,edge
1093,1093,1605 E Grand Ave,El Segundo,1.0,,,Jim & Jack's Auto Body,CA,56655cc0-c77f-4cf6-a9c6-46b8f49108e8,90245.0,stable
1094,1094,892 N Fair Oaks Ave,Pasadena,1.0,,,Fluid Synchrony,CA,5b44750b-d66b-4a1a-86b9-648680b07923,91103.0,stable
1095,1095,2445 San Gabriel Blvd,Rosemead,1.0,,,Earl Security,CA,6102f5d1-56a2-4fd4-b779-850c03a41c10,91770.0,stable
1096,1096,12935 Arroyo St,Sylmar,1.0,,,Standex Structural Aluminum Designs,CA,8d2613a6-5613-401a-9741-b1f803fdc8e6,91342.0,stable
1097,1097,9131 Independence Ave,Chatsworth,1.0,,,Photo-Sonics Inc.,CA,913a41e9-1c82-408d-9845-54cf2718d2a5,91311.0,stable
1098,1098,3326 Villa Grove Dr,Altadena,0.0,,,David J Nold,CA,aab8e226-e104-409e-aeb8-671f30d16442,91001.0,edge
1099,1099,6029 Bristol Pkwy,Culver City,1.0,,,Enplug,CA,dc5b1c37-bd53-42e2-b43b-ebf824d5e845,90230.0,stable
1100,1100,1244 W 132nd St,Gardena,0.0,,,Bob Lewis Machine Company,CA,12eed1b3-da4d-42e0-89ce-11ef5775306e,90247.0,edge
1101,1101,1100 Corporate Center Dr,Monterey Park,1.0,,,KOA Corporation,CA,2b105606-1edf-41ce-a6ca-066e7699e1c8,91754.0,stable
1102,1102,6285 E Pacific Coast Hwy,Long Beach,1.0,33.76533429244226,{},Best Western Golden Sails Hotel,CA,417e633c-753a-42b8-b78f-ba158f7abe78,90803.0,stable
1103,1103,3500 W Olive Ave,Burbank,1.0,,,Drone 55,CA,a2fff406-f3e9-4703-918d-30ebca5c48cd,91505.0,stable
1104,1104,126 E Avenue I,Lancaster,1.0,,,A-One Automotive Center,CA,b61e63aa-696c-4271-abd4-b3c62cd2e69e,93535.0,stable
1105,1105,389 Terminal Way,San Pedro,1.0,,,Everport Terminal Services,CA,c6980f0b-9d17-4832-899c-dffa77f28064,90731.0,stable
1106,1106,5757 W Century Blvd,Los Angeles,1.0,,,Allied Protection Services,CA,0f7e811d-a739-48d3-b436-06aefadded53,90045.0,stable
1107,1107,1908 1st St,San Fernando,1.0,,,Bellfx,CA,1c6c1d55-2655-4ef7-b176-e4eecc0cd402,91340.0,stable
1108,1108,4229 Union Pacific Ave,Los Angeles,1.0,,,Industrial Glass Products,CA,3fed9e0c-fd44-47ce-a49f-86a0f0e83359,90023.0,stable
1109,1109,13565 Larwin Cir,Santa Fe Springs,1.0,,,American Relocation & Logistics,CA,414f03ee-fbb7-4d97-a84e-79d821b0c893,90670.0,stable
1110,1110,28707 Citrus Pl,Santa Clarita,0.0,,,Yagade Consulting,CA,5b8fee2b-b21b-42d0-a658-3e3b82e6416d,91390.0,edge
1111,1111,12811 Foothill Blvd,Sylmar,0.0,,,Drapes 4 Show,CA,5c383f4a-dc51-43c7-877f-cfae59c15a57,91342.0,edge
1112,1112,3400 E Airport Way,Long Beach,1.0,,,Ecamsecure,CA,909fe8eb-84e7-4c30-a260-8f651ca9d9fa,90806.0,stable
1113,1113,1777 W Wardlow Rd,Long Beach,1.0,,,Oasis Fuel,CA,91635b87-5163-4b70-94b0-e3d7151b5d76,90810.0,stable
1114,1114,2908 Oregon Ct,Torrance,1.0,,,Wildfire,CA,92d2ed72-4ba6-43b5-a48b-c771819a99b8,90503.0,stable
1115,1115,4291 W 190th St,Torrance,0.0,,,Barbara Li Hong,CA,a5a45b4a-a550-49fe-abce-929658ba3276,90504.0,edge
1116,1116,43759 15th St W,Lancaster,1.0,,,Reprah,CA,b4df9e14-0c5b-4fc7-bf16-44f6bb06e8fa,93534.0,stable
1117,1117,43759 15th St W,Lancaster,1.0,,,Reprah,CA,b4df9e14-0c5b-4fc7-bf16-44f6bb06e8fa,93534.0,stable
1118,1118,7080 Hollywood Blvd,Los Angeles,1.0,,,Hollywood Global Entertainment Network,CA,d627e583-80fa-40cb-aa9f-a6dec042efa3,90028.0,stable
1119,1119,121 Sierra St,El Segundo,1.0,,,Caban Resources,CA,d94ef37b-21ac-43c8-aab9-90f8d8a6cb2b,90245.0,stable
1120,1120,100 W Broadway,Long Beach,0.0,,,Talent & Acquisition,CA,e81fa250-f06b-48b6-af6d-5bf091be84f2,90802.0,edge
1121,1121,1111 W Victoria St,Compton,1.0,,,Ce Supply,CA,e93654de-13a4-4617-b934-98e691f63f59,90220.0,stable
1122,1122,531 Main St,El Segundo,1.0,,,Golden State Provisions,CA,f46a8606-7c94-4c15-b47d-4bfd010506d3,90245.0,stable
1123,1123,7440 San Fernando Rd,Sun Valley,1.0,,,L A Gauge,CA,0107327d-846a-46fb-a8d7-c264babbdc2d,91352.0,stable
1124,1124,13949 Ventura Blvd,Sherman Oaks,1.0,,,Milan Properties West,CA,4f9c24ce-61a2-4728-8fc1-8421b8bdd0a2,91423.0,stable
1125,1125,9018 Balboa Blvd,Northridge,1.0,34.23436131987943,{},Ruth Arnush,CA,64780e81-2763-4906-a2dd-8d50e3a4acf4,91325.0,stable
1126,1126,27947 Smyth Dr,Valencia,1.0,,,Bahr Machine Co.,CA,6782a7b5-ce39-455f-ac59-4dca9afff2fe,91355.0,stable
1127,1127,12515 Cerise Ave,Hawthorne,1.0,,,Tandem GSE,CA,83c8afba-2548-4a5a-bbae-1c66f861d3dd,90250.0,stable
1128,1128,4641 Noble Ave,Sherman Oaks,0.0,,,RUBIN ENGINEERING Co.,CA,c08722b3-aed3-483f-bbb7-ce0ea4c8aec3,91403.0,edge
1129,1129,1850 S Sepulveda Blvd,Los Angeles,1.0,,,Madera Capital,CA,eee470b5-6fd5-4fe8-ac58-216d7aec86f5,90025.0,stable
1130,1130,1046 S Seaside Ave,San Pedro,1.0,33.7349395,-118.269536,Al Larson Boat Shop,CA,028325fe-a180-4ab6-8353-47ad74480ff7,90731.0,stable
1131,1131,1201 Morningside Dr,Manhattan Beach,1.0,,,2B Communications,CA,08e9b406-a337-4ff9-b2ed-120ecbc42406,90266.0,stable
1132,1132,401 Wilshire Blvd,Santa Monica,1.0,,,Shapetools,CA,11f01d48-6499-4e58-bc63-8f7f774f8fc8,90401.0,stable
1133,1133,16700 Valley View Ave,La Mirada,1.0,,,National Lambdarail,CA,42f1fae3-ab6a-4c4c-9308-11c7fcc3aedb,90638.0,stable
1134,1134,12611 San Vicente Blvd,Los Angeles,0.0,,,Rtsp Properties,CA,6ce9ae5a-8121-4956-ab46-7f313abb27db,90049.0,edge
1135,1135,556 N Diamond Bar Blvd,Diamond Bar,1.0,,,Pacificspan Construction,CA,80593b95-b485-4ac4-ba29-b45008268db4,91765.0,stable
1136,1136,22225 Acorn St,Chatsworth,1.0,,,Fromer,CA,856a6417-c5b2-4647-b945-830dfa21ccea,91311.0,stable
1137,1137,4860 W 147th St,Hawthorne,1.0,,,Builder's Protection Group,CA,9dc9c54c-901a-4ec7-9683-26ddb2b5d558,90250.0,stable
1138,1138,300 S Raymond Ave,Pasadena,1.0,,,Numedeon,CA,c8156e7e-7800-4c53-aa1b-8eaebe88d08c,91105.0,stable
1139,1139,9922 Tabor Pl,Santa Fe Springs,1.0,33.948168352461465,{},Serrano Industries,CA,080d1f2c-cc94-4fd6-8f8a-db7a2b473039,90670.0,stable
1140,1140,12241 Florence Ave,Santa Fe Springs,1.0,,,Bergsen Inc.,CA,12441b00-0b5c-449a-a712-2bc73cda1ba9,90670.0,stable
1141,1141,10866 Chandler Blvd,North Hollywood,1.0,,,At Parker,CA,195056c4-183e-4eb2-a892-2a9935f3e8f0,91601.0,stable
1142,1142,358 W 168th St,Gardena,1.0,,,Hansen's Welding,CA,581a270a-9eaf-4398-9f39-f91a2b85d57e,90248.0,stable
1143,1143,4030 Palos Verdes Dr N,Rolling Hills Estates,1.0,,,Sheervision,CA,77fe8f7b-279e-49bc-b407-f627e075b252,90274.0,stable
1144,1144,2200 Saybrook Ave,Commerce,1.0,,,Atlas Carpet Mills,CA,848b7425-18cc-403c-a8c1-11cb6cc0d998,90040.0,stable
1145,1145,28862 Garnet Hill Ct,Agoura Hills,1.0,,,Gcs Supplies,CA,b6f501de-aa20-4fb3-a630-6d0d206915ac,91301.0,stable
1146,1146,5148 W 134th Pl,Hawthorne,0.0,,,Capstone Contractors,CA,c9ea37c4-4190-46ab-b4a1-b4f7ad861e90,90250.0,edge
1147,1147,435 N Roxbury Dr,Beverly Hills,1.0,,,Deborah S. Miora,CA,ccfbd37f-efa5-4af8-844a-6e1c9eb61695,90210.0,stable
1148,1148,1336 W 15th St,Long Beach,1.0,,,Neill Aircraft,CA,e7577677-6279-41a5-827f-716b8577c003,90813.0,stable
1149,1149,11612 Washington Blvd,Whittier,1.0,,,Ips Ipanel Systems,CA,0f9e09e7-9538-4a0c-9564-8e14932a70a3,90606.0,stable
1150,1150,15TH St,Canton,1.0,,,H & H Auto Parts,OH,19567d83-3060-4bce-8415-cba8749ef2e4,44707.0,stable
1151,1151,16851 Victory Blvd,Van Nuys,1.0,34.18683670086424,{},Lake Balboa Professional Laundry & Cleaners,CA,2ce47580-d125-439c-b9ee-43973d39ce52,91406.0,stable
1152,1152,2320 Central Ave,Duarte,1.0,,,Wei Industries,CA,5c080467-bf5d-40f4-9c68-e92530e61f54,91010.0,stable
1153,1153,202 W 140th St,Los Angeles,1.0,,,Spectrum Plating Co.,CA,626d3c21-d3bd-4b9d-9cb8-5d8ca5348725,90061.0,stable
1154,1154,8531 Wellsford Pl,Santa Fe Springs,1.0,,,Associated Construction Services Group,CA,6b54a9a7-8f8c-4035-8f59-801501595756,90670.0,stable
1155,1155,12613 Kenny Dr,Granada Hills,1.0,,,P I Technology,CA,7b31ecb3-0b44-4a19-8b13-bcd4242c7292,91344.0,stable
1156,1156,100 S Irwindale Ave,Azusa,1.0,,,"A Faris, Robert",CA,b855fce6-6154-4d86-857d-e62ad842febd,91702.0,stable
1157,1157,230 N Maryland Ave,Glendale,1.0,,,Heritage Global Solutions,CA,bb0a0599-370a-4c86-94c5-0313731ba581,91206.0,stable
1158,1158,28316 Constellation Rd,Santa Clarita,1.0,,,Aerospace Manufacturer,CA,def5198c-6513-4089-a1ec-de2dd96eda0b,91355.0,stable
1159,1159,2945 Honolulu Ave,Glendale,1.0,,,Janet A Keyte,CA,f47cc87a-1402-415b-92ab-4d332bbc0f4d,91214.0,stable
1160,1160,669 N Los Robles Ave,Pasadena,1.0,,,Door Of Hope,CA,154518ab-efbc-4bf6-90d1-277918db7937,91101.0,stable
1161,1161,17223 Lakewood Blvd,Bellflower,1.0,,,Arctic Leasing,CA,5286ab55-3f69-4705-ab75-aa3b62d1b070,90706.0,stable
1162,1162,2418 Honolulu Ave,La Crescenta,1.0,,,Apex Fire Protection,CA,9a0b6afb-490a-4e87-a04a-3f3b539c24e1,91214.0,stable
1163,1163,20004 State Rd,Cerritos,1.0,,,Foam Molders & Specialties,CA,9a89631b-f7fc-4221-9c1c-eecd3a54e193,90703.0,stable
1164,1164,13563 Freeway Dr,Santa Fe Springs,1.0,,,Aero Chip,CA,a73175eb-d6b9-4857-9f5b-f80cc434948f,90670.0,stable
1165,1165,18206 Parthenia St,Northridge,1.0,,,Sharp Auto Painting,CA,a93a9058-4a28-4942-9785-d845c2d4ee97,91325.0,stable
1166,1166,811 Wilshire Blvd,Los Angeles,1.0,,,Alliance Imaging,CA,c62045ef-c91b-45a2-80c0-4841396cc53e,90017.0,stable
1167,1167,332 E Front St,Covina,1.0,,,Global Industrial Network In,CA,19dfff79-bca9-4191-8a20-ef78c476ba58,91723.0,stable
1168,1168,626 Wilshire Blvd,Los Angeles,1.0,,,Klawiter and Associates,CA,29aab5a2-b641-4c78-884c-4e8aff253ae2,90017.0,stable
1169,1169,500 5th St,San Fernando,1.0,,,Canady Manufacturer Co.,CA,88b8a41d-8156-40f6-9160-220bb5edc88d,91340.0,stable
1170,1170,11035 White Oak Ave,Granada Hills,0.0,,,W J Moon & Associates,CA,ae68d1ae-de55-4467-9fa9-11fe29eec30d,91344.0,edge
1171,1171,6047 Tampa Ave,Tarzana,1.0,,,Red,CA,126ceba9-f4f0-421b-bb7a-060dd6c1f1e0,91356.0,stable
1172,1172,9613 Canoga Ave,Chatsworth,1.0,,,PM Industrial Supply Company,CA,1e3da1c3-0101-443d-a9f7-cf42fba3a1b9,91311.0,stable
1173,1173,560 E Arrow Hwy,San Dimas,1.0,,,Alquest Technologies,CA,2f2f0a68-7fda-4ad5-a331-5782f69d4115,91773.0,stable
1174,1174,1748 Workman St,Los Angeles,1.0,,,Chromal Plating & Grinding,CA,48bdaa37-90b8-48cf-9778-f4a264116bab,90031.0,stable
1175,1175,350 S Bixel St,Los Angeles,1.0,,,The Grantsmanship Center,CA,4a244d7f-e746-4572-a884-12947ad17a55,90017.0,stable
1176,1176,231 N Walnuthaven Dr,West Covina,1.0,,,Sentient Research,CA,6cead700-955b-41ef-acfe-14623d614f96,91790.0,stable
1177,1177,21700 Oxnard St,Woodland Hills,1.0,,,Biopartners,CA,7e30104a-e795-4576-8a3e-6ba2abc0cd62,91367.0,stable
1178,1178,5150 E Pacific Coast Hwy,Long Beach,1.0,,,Alpha Star,CA,96e2659c-6ba5-4609-95bd-56d34db11c31,90804.0,stable
1179,1179,3012 Halldale Ave,Los Angeles,0.0,,,"Preservation Properties II, LP",CA,ab2de610-4434-4ce8-9334-baee94876162,90018.0,edge
1180,1180,7618 Woodman Ave,Van Nuys,1.0,,,Hb Flooring,CA,ea08c0c3-b72d-4a8b-8642-6eb4e6211803,91402.0,stable
1181,1181,3133 E South St,Long Beach,1.0,,,American Transportation Systems,CA,ea36f018-a151-4e9a-82f4-a280fd5588ec,90805.0,stable
1182,1182,3363 E 15th St,Los Angeles,1.0,,,Teamworksales,CA,ecab9676-44ff-464b-9f99-135e96ec78fb,90023.0,stable
1183,1183,6000 Sheila St,Commerce,1.0,,,Elkay Plastics,CA,0d08684c-efb5-4c9c-a875-aa988c388a7c,90040.0,stable
1184,1184,9644 Washburn Rd,Downey,1.0,,,Great American Rolling,CA,153ed7d0-25d7-4fe0-8af1-d89ddbfd9cb6,90241.0,stable
1185,1185,7401 World Way W,Los Angeles,1.0,,,Aviation Fuel Systems Repair,CA,26b89777-3d53-4a0b-bc85-6b374540fbb7,90045.0,stable
1186,1186,4455 Conquista Ave,Lakewood,0.0,,,J.G. Images,CA,27c46c7f-d1ef-46ba-9c65-65a96406abf9,90713.0,edge
1187,1187,20731 Marilla St,Chatsworth,1.0,,,Molnar Engineering,CA,29fcf88d-4951-4af8-a793-aa2f74af4224,91311.0,stable
1188,1188,13955 Balboa Blvd,Sylmar,1.0,34.323251965684264,{},Mason Electric,CA,2b6e34da-99fa-440a-89b9-0033534b2a23,91342.0,stable
1189,1189,1448 18th St,Santa Monica,1.0,,,Ocean Community Care,CA,84f53930-219e-48be-9e3e-4987b94f9bda,90404.0,stable
1190,1190,6103 Whitewood Ave,Lakewood,1.0,,,Jec Integration Systems,CA,9cdcb561-b206-477d-a38e-630ac3f74d2a,90712.0,stable
1191,1191,7525 Ethel Ave,North Hollywood,1.0,,,Asi Semiconductor,CA,9f630045-980f-405c-aa9e-5f6c0a4dfd38,91605.0,stable
1192,1192,14032 Avalon Blvd,Los Angeles,1.0,,,American Stainless Pumps,CA,b4109def-7442-4de7-8951-3b58d2f65b96,90061.0,stable
1193,1193,375 Redondo Ave,Long Beach,0.0,,,Witten Engineering,CA,e0fe4e82-d402-4bdd-b25e-7149838a6b97,90814.0,edge
1194,1194,5828 Smithway St,Commerce,1.0,34.004576716507856,{},Metalmart International,CA,2fe4c01d-9f0a-4d83-b2ac-5df6616ba51c,90040.0,stable
1195,1195,19968 Rhona Pl,Santa Clarita,1.0,,,Valentine Appraisal & Associates,CA,302a6c06-97cf-4c1b-adbb-5573058d45de,91350.0,stable
1196,1196,17449 Bellflower Blvd,Bellflower,0.0,,,Cajo Enterprise,CA,4ba48352-e74d-4314-aab2-b9b4ecf8cc81,90706.0,edge
1197,1197,538 Crenshaw Blvd,Torrance,1.0,,,Nutribon Distribution Company,CA,5858ad4e-d1e8-49ca-ac2c-a09395c8074d,90503.0,stable
1198,1198,40 N Altadena Dr,Pasadena,1.0,,,Cloud Creations,CA,5d829903-802e-4fed-9220-05a8080f7194,91107.0,stable
1199,1199,11301 W Olympic Blvd,Los Angeles,1.0,34.0382369283723,{},The Olympic Collection Banquet & Conference Center,CA,6875969f-ab48-4a7a-b8c3-f1ecfe7d8232,90064.0,stable
1200,1200,724 S Spring St,Los Angeles,0.0,,,Freelandbuck,CA,bdc7057a-402f-4dcd-aed3-e7b10d16d32e,90014.0,edge
1201,1201,5935 Dunegal Ct,Agoura Hills,1.0,,,Office Ink Pros,CA,ef01e910-15ad-4340-9eac-403b09010eb9,91301.0,stable
1202,1202,100 N Brand Blvd,Glendale,1.0,,,Rx Rs Cro,CA,f900d443-b26f-4542-a79c-9ac38c704b19,91203.0,stable
1203,1203,9030 Balboa Blvd,Northridge,1.0,,,Visions of Video,CA,0962855e-4b02-42ee-a045-4eda90612f9b,91325.0,stable
1204,1204,13525 Crenshaw Blvd,Hawthorne,1.0,,,Blue Chip Moving & Storage,CA,2ece1771-50ee-4841-ac14-cc06bcf2a82d,90250.0,stable
1205,1205,3609 Pacific Ave,Manhattan Beach,1.0,,,Software Engineering Associates,CA,3827981b-a1bd-4805-aeb7-3b8b9467de3f,90266.0,stable
1206,1206,13546 Imperial Hwy,Santa Fe Springs,1.0,,,Sequal Contractors,CA,3ccf5cd6-02b1-481c-a0d3-2bbb6ba81117,90670.0,stable
1207,1207,2141 W 139th St,Gardena,1.0,,,Century Precision Engineering,CA,413149d2-567e-451b-8562-7906478cb322,90249.0,stable
1208,1208,44909 10th St W,Lancaster,1.0,,,Monte Vista Building Sites,CA,4b401ef1-08c0-44aa-b077-a1521e951012,93534.0,stable
1209,1209,7201 Rosecrans Ave,Paramount,1.0,,,Reliable Energy Management,CA,52c0ccc1-0788-4a6b-a4c8-d1fd5030dbac,90723.0,stable
1210,1210,23371 Mulholland Dr,Woodland Hills,0.0,,,Tail Lights,CA,b65e9b76-f252-47b9-9ee1-ca5bb5abd9a6,91364.0,edge
1211,1211,4222 Tujunga Ave,Studio City,0.0,,,Nish Initiative,CA,ca083361-fee9-4413-bd80-ccb567ead6be,91604.0,edge
1212,1212,9165 Independence Ave,Chatsworth,1.0,,,"A Better Affect, Inc.",CA,01b60c5a-1adf-4a06-a48a-85c82b225006,91311.0,stable
1213,1213,232 N Lake Ave,Pasadena,1.0,,,Trussell Technologies,CA,13f46ca0-84cb-4ec4-bbef-a751c35c55c0,91101.0,stable
1214,1214,15216 Burbank Blvd,Sherman Oaks,1.0,,,Swift C W & Associates,CA,1d039ceb-d602-4490-bc99-a09b49c50ff6,91411.0,stable
1215,1215,1030 Ridgeside Dr,Monterey Park,1.0,,,David Ng Photography,CA,209437a3-fbc4-4d63-9cb7-153a97520455,91754.0,stable
1216,1216,1600 W 166th St,Gardena,1.0,,,Butler,CA,2bbb5e08-5c5e-4f15-8646-ec88c65ee23f,90247.0,stable
1217,1217,11908 Clark St,Arcadia,1.0,,,Hartfield Construction,CA,35fd1908-6482-4f70-a8f2-2ecedd46daca,91006.0,stable
1218,1218,9437 Santa Fe Springs Rd,Santa Fe Springs,1.0,,,Standridge Granite,CA,35fd9382-d833-4886-9292-87d646ea148e,90670.0,stable
1219,1219,9732 Norwalk Blvd,Santa Fe Springs,1.0,,,Impres Technology Solutions,CA,38a29938-b032-454f-bc1a-bae55c87bb4f,90670.0,stable
1220,1220,350 S Figueroa St,Los Angeles,1.0,,,350 Figueroa,CA,3a13c744-6b18-48f0-8833-f289c2b732bc,90071.0,stable
1221,1221,400 W Ocean Blvd,Long Beach,0.0,,,Tower One Promotions,CA,86b380d4-a2e2-4ec8-94c2-a90ea673ada9,90802.0,edge
1222,1222,22020 Clarendon St,Woodland Hills,1.0,,,A Team Realty,CA,88421952-1f97-49c6-8e54-8518346095ec,91367.0,stable
1223,1223,1717 S Hoover St,Los Angeles,1.0,,,KLD Construction,CA,90a00e9b-28a2-49cd-9d80-608aed49890b,90006.0,stable
